Niter,Jacobi,Gauss-Seidel,Relaxation
16067.000000,-0.896874,,
16068.000000,-0.896927,,
16069.000000,-0.896980,,
16070.000000,-0.897033,,
16071.000000,-0.897086,,
16072.000000,-0.897139,,
16073.000000,-0.897192,,
16074.000000,-0.897245,,
16075.000000,-0.897298,,
16076.000000,-0.897351,,
16077.000000,-0.897404,,
16078.000000,-0.897457,,
16079.000000,-0.897510,,
16080.000000,-0.897563,,
16081.000000,-0.897616,,
16082.000000,-0.897669,,
16083.000000,-0.897723,,
16084.000000,-0.897776,,
16085.000000,-0.897829,,
16086.000000,-0.897882,,
16087.000000,-0.897935,,
16088.000000,-0.897988,,
16089.000000,-0.898041,,
16090.000000,-0.898094,,
16091.000000,-0.898147,,
16092.000000,-0.898200,,
16093.000000,-0.898253,,
16094.000000,-0.898306,,
16095.000000,-0.898359,,
16096.000000,-0.898412,,
16097.000000,-0.898465,,
16098.000000,-0.898518,,
16099.000000,-0.898571,,
16100.000000,-0.898624,,
16101.000000,-0.898677,,
16102.000000,-0.898730,,
16103.000000,-0.898784,,
16104.000000,-0.898837,,
16105.000000,-0.898890,,
16106.000000,-0.898943,,
16107.000000,-0.898996,,
16108.000000,-0.899049,,
16109.000000,-0.899102,,
16110.000000,-0.899155,,
16111.000000,-0.899208,,
16112.000000,-0.899261,,
16113.000000,-0.899314,,
16114.000000,-0.899367,,
16115.000000,-0.899420,,
16116.000000,-0.899473,,
16117.000000,-0.899526,,
16118.000000,-0.899579,,
16119.000000,-0.899632,,
16120.000000,-0.899685,,
16121.000000,-0.899738,,
16122.000000,-0.899791,,
16123.000000,-0.899844,,
16124.000000,-0.899898,,
16125.000000,-0.899951,,
16126.000000,-0.900004,,
16127.000000,-0.900057,,
16128.000000,-0.900110,,
16129.000000,-0.900163,,
16130.000000,-0.900216,,
16131.000000,-0.900269,,
16132.000000,-0.900322,,
16133.000000,-0.900375,,
16134.000000,-0.900428,,
16135.000000,-0.900481,,
16136.000000,-0.900534,,
16137.000000,-0.900587,,
16138.000000,-0.900640,,
16139.000000,-0.900693,,
16140.000000,-0.900746,,
16141.000000,-0.900799,,
16142.000000,-0.900852,,
16143.000000,-0.900905,,
16144.000000,-0.900959,,
16145.000000,-0.901012,,
16146.000000,-0.901065,,
16147.000000,-0.901118,,
16148.000000,-0.901171,,
16149.000000,-0.901224,,
16150.000000,-0.901277,,
16151.000000,-0.901330,,
16152.000000,-0.901383,,
16153.000000,-0.901436,,
16154.000000,-0.901489,,
16155.000000,-0.901542,,
16156.000000,-0.901595,,
16157.000000,-0.901648,,
16158.000000,-0.901701,,
16159.000000,-0.901754,,
16160.000000,-0.901807,,
16161.000000,-0.901860,,
16162.000000,-0.901913,,
16163.000000,-0.901966,,
16164.000000,-0.902020,,
16165.000000,-0.902073,,
16166.000000,-0.902126,,
16167.000000,-0.902179,,
16168.000000,-0.902232,,
16169.000000,-0.902285,,
16170.000000,-0.902338,,
16171.000000,-0.902391,,
16172.000000,-0.902444,,
16173.000000,-0.902497,,
16174.000000,-0.902550,,
16175.000000,-0.902603,,
16176.000000,-0.902656,,
16177.000000,-0.902709,,
16178.000000,-0.902762,,
16179.000000,-0.902815,,
16180.000000,-0.902868,,
16181.000000,-0.902921,,
16182.000000,-0.902974,,
16183.000000,-0.903027,,
16184.000000,-0.903081,,
16185.000000,-0.903134,,
16186.000000,-0.903187,,
16187.000000,-0.903240,,
16188.000000,-0.903293,,
16189.000000,-0.903346,,
16190.000000,-0.903399,,
16191.000000,-0.903452,,
16192.000000,-0.903505,,
16193.000000,-0.903558,,
16194.000000,-0.903611,,
16195.000000,-0.903664,,
16196.000000,-0.903717,,
16197.000000,-0.903770,,
16198.000000,-0.903823,,
16199.000000,-0.903876,,
16200.000000,-0.903929,,
16201.000000,-0.903982,,
16202.000000,-0.904035,,
16203.000000,-0.904088,,
16204.000000,-0.904141,,
16205.000000,-0.904195,,
16206.000000,-0.904248,,
16207.000000,-0.904301,,
16208.000000,-0.904354,,
16209.000000,-0.904407,,
16210.000000,-0.904460,,
16211.000000,-0.904513,,
16212.000000,-0.904566,,
16213.000000,-0.904619,,
16214.000000,-0.904672,,
16215.000000,-0.904725,,
16216.000000,-0.904778,,
16217.000000,-0.904831,,
16218.000000,-0.904884,,
16219.000000,-0.904937,,
16220.000000,-0.904990,,
16221.000000,-0.905043,,
16222.000000,-0.905096,,
16223.000000,-0.905149,,
16224.000000,-0.905202,,
16225.000000,-0.905256,,
16226.000000,-0.905309,,
16227.000000,-0.905362,,
16228.000000,-0.905415,,
16229.000000,-0.905468,,
16230.000000,-0.905521,,
16231.000000,-0.905574,,
16232.000000,-0.905627,,
16233.000000,-0.905680,,
16234.000000,-0.905733,,
16235.000000,-0.905786,,
16236.000000,-0.905839,,
16237.000000,-0.905892,,
16238.000000,-0.905945,,
16239.000000,-0.905998,,
16240.000000,-0.906051,,
16241.000000,-0.906104,,
16242.000000,-0.906157,,
16243.000000,-0.906210,,
16244.000000,-0.906263,,
16245.000000,-0.906317,,
16246.000000,-0.906370,,
16247.000000,-0.906423,,
16248.000000,-0.906476,,
16249.000000,-0.906529,,
16250.000000,-0.906582,,
16251.000000,-0.906635,,
16252.000000,-0.906688,,
16253.000000,-0.906741,,
16254.000000,-0.906794,,
16255.000000,-0.906847,,
16256.000000,-0.906900,,
16257.000000,-0.906953,,
16258.000000,-0.907006,,
16259.000000,-0.907059,,
16260.000000,-0.907112,,
16261.000000,-0.907165,,
16262.000000,-0.907218,,
16263.000000,-0.907271,,
16264.000000,-0.907324,,
16265.000000,-0.907377,,
16266.000000,-0.907431,,
16267.000000,-0.907484,,
16268.000000,-0.907537,,
16269.000000,-0.907590,,
16270.000000,-0.907643,,
16271.000000,-0.907696,,
16272.000000,-0.907749,,
16273.000000,-0.907802,,
16274.000000,-0.907855,,
16275.000000,-0.907908,,
16276.000000,-0.907961,,
16277.000000,-0.908014,,
16278.000000,-0.908067,,
16279.000000,-0.908120,,
16280.000000,-0.908173,,
16281.000000,-0.908226,,
16282.000000,-0.908279,,
16283.000000,-0.908332,,
16284.000000,-0.908385,,
16285.000000,-0.908438,,
16286.000000,-0.908492,,
16287.000000,-0.908545,,
16288.000000,-0.908598,,
16289.000000,-0.908651,,
16290.000000,-0.908704,,
16291.000000,-0.908757,,
16292.000000,-0.908810,,
16293.000000,-0.908863,,
16294.000000,-0.908916,,
16295.000000,-0.908969,,
16296.000000,-0.909022,,
16297.000000,-0.909075,,
16298.000000,-0.909128,,
16299.000000,-0.909181,,
16300.000000,-0.909234,,
16301.000000,-0.909287,,
16302.000000,-0.909340,,
16303.000000,-0.909393,,
16304.000000,-0.909446,,
16305.000000,-0.909499,,
16306.000000,-0.909553,,
16307.000000,-0.909606,,
16308.000000,-0.909659,,
16309.000000,-0.909712,,
16310.000000,-0.909765,,
16311.000000,-0.909818,,
16312.000000,-0.909871,,
16313.000000,-0.909924,,
16314.000000,-0.909977,,
16315.000000,-0.910030,,
16316.000000,-0.910083,,
16317.000000,-0.910136,,
16318.000000,-0.910189,,
16319.000000,-0.910242,,
16320.000000,-0.910295,,
16321.000000,-0.910348,,
16322.000000,-0.910401,,
16323.000000,-0.910454,,
16324.000000,-0.910507,,
16325.000000,-0.910560,,
16326.000000,-0.910614,,
16327.000000,-0.910667,,
16328.000000,-0.910720,,
16329.000000,-0.910773,,
16330.000000,-0.910826,,
16331.000000,-0.910879,,
16332.000000,-0.910932,,
16333.000000,-0.910985,,
16334.000000,-0.911038,,
16335.000000,-0.911091,,
16336.000000,-0.911144,,
16337.000000,-0.911197,,
16338.000000,-0.911250,,
16339.000000,-0.911303,,
16340.000000,-0.911356,,
16341.000000,-0.911409,,
16342.000000,-0.911462,,
16343.000000,-0.911515,,
16344.000000,-0.911568,,
16345.000000,-0.911621,,
16346.000000,-0.911674,,
16347.000000,-0.911728,,
16348.000000,-0.911781,,
16349.000000,-0.911834,,
16350.000000,-0.911887,,
16351.000000,-0.911940,,
16352.000000,-0.911993,,
16353.000000,-0.912046,,
16354.000000,-0.912099,,
16355.000000,-0.912152,,
16356.000000,-0.912205,,
16357.000000,-0.912258,,
16358.000000,-0.912311,,
16359.000000,-0.912364,,
16360.000000,-0.912417,,
16361.000000,-0.912470,,
16362.000000,-0.912523,,
16363.000000,-0.912576,,
16364.000000,-0.912629,,
16365.000000,-0.912682,,
16366.000000,-0.912735,,
16367.000000,-0.912789,,
16368.000000,-0.912842,,
16369.000000,-0.912895,,
16370.000000,-0.912948,,
16371.000000,-0.913001,,
16372.000000,-0.913054,,
16373.000000,-0.913107,,
16374.000000,-0.913160,,
16375.000000,-0.913213,,
16376.000000,-0.913266,,
16377.000000,-0.913319,,
16378.000000,-0.913372,,
16379.000000,-0.913425,,
16380.000000,-0.913478,,
16381.000000,-0.913531,,
16382.000000,-0.913584,,
16383.000000,-0.913637,,
16384.000000,-0.913690,,
16385.000000,-0.913743,,
16386.000000,-0.913796,,
16387.000000,-0.913850,,
16388.000000,-0.913903,,
16389.000000,-0.913956,,
16390.000000,-0.914009,,
16391.000000,-0.914062,,
16392.000000,-0.914115,,
16393.000000,-0.914168,,
16394.000000,-0.914221,,
16395.000000,-0.914274,,
16396.000000,-0.914327,,
16397.000000,-0.914380,,
16398.000000,-0.914433,,
16399.000000,-0.914486,,
16400.000000,-0.914539,,
16401.000000,-0.914592,,
16402.000000,-0.914645,,
16403.000000,-0.914698,,
16404.000000,-0.914751,,
16405.000000,-0.914804,,
16406.000000,-0.914857,,
16407.000000,-0.914910,,
16408.000000,-0.914964,,
16409.000000,-0.915017,,
16410.000000,-0.915070,,
16411.000000,-0.915123,,
16412.000000,-0.915176,,
16413.000000,-0.915229,,
16414.000000,-0.915282,,
16415.000000,-0.915335,,
16416.000000,-0.915388,,
16417.000000,-0.915441,,
16418.000000,-0.915494,,
16419.000000,-0.915547,,
16420.000000,-0.915600,,
16421.000000,-0.915653,,
16422.000000,-0.915706,,
16423.000000,-0.915759,,
16424.000000,-0.915812,,
16425.000000,-0.915865,,
16426.000000,-0.915918,,
16427.000000,-0.915971,,
16428.000000,-0.916025,,
16429.000000,-0.916078,,
16430.000000,-0.916131,,
16431.000000,-0.916184,,
16432.000000,-0.916237,,
16433.000000,-0.916290,,
16434.000000,-0.916343,,
16435.000000,-0.916396,,
16436.000000,-0.916449,,
16437.000000,-0.916502,,
16438.000000,-0.916555,,
16439.000000,-0.916608,,
16440.000000,-0.916661,,
16441.000000,-0.916714,,
16442.000000,-0.916767,,
16443.000000,-0.916820,,
16444.000000,-0.916873,,
16445.000000,-0.916926,,
16446.000000,-0.916979,,
16447.000000,-0.917032,,
16448.000000,-0.917086,,
16449.000000,-0.917139,,
16450.000000,-0.917192,,
16451.000000,-0.917245,,
16452.000000,-0.917298,,
16453.000000,-0.917351,,
16454.000000,-0.917404,,
16455.000000,-0.917457,,
16456.000000,-0.917510,,
16457.000000,-0.917563,,
16458.000000,-0.917616,,
16459.000000,-0.917669,,
16460.000000,-0.917722,,
16461.000000,-0.917775,,
16462.000000,-0.917828,,
16463.000000,-0.917881,,
16464.000000,-0.917934,,
16465.000000,-0.917987,,
16466.000000,-0.918040,,
16467.000000,-0.918093,,
16468.000000,-0.918147,,
16469.000000,-0.918200,,
16470.000000,-0.918253,,
16471.000000,-0.918306,,
16472.000000,-0.918359,,
16473.000000,-0.918412,,
16474.000000,-0.918465,,
16475.000000,-0.918518,,
16476.000000,-0.918571,,
16477.000000,-0.918624,,
16478.000000,-0.918677,,
16479.000000,-0.918730,,
16480.000000,-0.918783,,
16481.000000,-0.918836,,
16482.000000,-0.918889,,
16483.000000,-0.918942,,
16484.000000,-0.918995,,
16485.000000,-0.919048,,
16486.000000,-0.919101,,
16487.000000,-0.919154,,
16488.000000,-0.919207,,
16489.000000,-0.919261,,
16490.000000,-0.919314,,
16491.000000,-0.919367,,
16492.000000,-0.919420,,
16493.000000,-0.919473,,
16494.000000,-0.919526,,
16495.000000,-0.919579,,
16496.000000,-0.919632,,
16497.000000,-0.919685,,
16498.000000,-0.919738,,
16499.000000,-0.919791,,
16500.000000,-0.919844,,
16501.000000,-0.919897,,
16502.000000,-0.919950,,
16503.000000,-0.920003,,
16504.000000,-0.920056,,
16505.000000,-0.920109,,
16506.000000,-0.920162,,
16507.000000,-0.920215,,
16508.000000,-0.920268,,
16509.000000,-0.920322,,
16510.000000,-0.920375,,
16511.000000,-0.920428,,
16512.000000,-0.920481,,
16513.000000,-0.920534,,
16514.000000,-0.920587,,
16515.000000,-0.920640,,
16516.000000,-0.920693,,
16517.000000,-0.920746,,
16518.000000,-0.920799,,
16519.000000,-0.920852,,
16520.000000,-0.920905,,
16521.000000,-0.920958,,
16522.000000,-0.921011,,
16523.000000,-0.921064,,
16524.000000,-0.921117,,
16525.000000,-0.921170,,
16526.000000,-0.921223,,
16527.000000,-0.921276,,
16528.000000,-0.921329,,
16529.000000,-0.921383,,
16530.000000,-0.921436,,
16531.000000,-0.921489,,
16532.000000,-0.921542,,
16533.000000,-0.921595,,
16534.000000,-0.921648,,
16535.000000,-0.921701,,
16536.000000,-0.921754,,
16537.000000,-0.921807,,
16538.000000,-0.921860,,
16539.000000,-0.921913,,
16540.000000,-0.921966,,
16541.000000,-0.922019,,
16542.000000,-0.922072,,
16543.000000,-0.922125,,
16544.000000,-0.922178,,
16545.000000,-0.922231,,
16546.000000,-0.922284,,
16547.000000,-0.922337,,
16548.000000,-0.922390,,
16549.000000,-0.922443,,
16550.000000,-0.922497,,
16551.000000,-0.922550,,
16552.000000,-0.922603,,
16553.000000,-0.922656,,
16554.000000,-0.922709,,
16555.000000,-0.922762,,
16556.000000,-0.922815,,
16557.000000,-0.922868,,
16558.000000,-0.922921,,
16559.000000,-0.922974,,
16560.000000,-0.923027,,
16561.000000,-0.923080,,
16562.000000,-0.923133,,
16563.000000,-0.923186,,
16564.000000,-0.923239,,
16565.000000,-0.923292,,
16566.000000,-0.923345,,
16567.000000,-0.923398,,
16568.000000,-0.923451,,
16569.000000,-0.923504,,
16570.000000,-0.923558,,
16571.000000,-0.923611,,
16572.000000,-0.923664,,
16573.000000,-0.923717,,
16574.000000,-0.923770,,
16575.000000,-0.923823,,
16576.000000,-0.923876,,
16577.000000,-0.923929,,
16578.000000,-0.923982,,
16579.000000,-0.924035,,
16580.000000,-0.924088,,
16581.000000,-0.924141,,
16582.000000,-0.924194,,
16583.000000,-0.924247,,
16584.000000,-0.924300,,
16585.000000,-0.924353,,
16586.000000,-0.924406,,
16587.000000,-0.924459,,
16588.000000,-0.924512,,
16589.000000,-0.924565,,
16590.000000,-0.924619,,
16591.000000,-0.924672,,
16592.000000,-0.924725,,
16593.000000,-0.924778,,
16594.000000,-0.924831,,
16595.000000,-0.924884,,
16596.000000,-0.924937,,
16597.000000,-0.924990,,
16598.000000,-0.925043,,
16599.000000,-0.925096,,
16600.000000,-0.925149,,
16601.000000,-0.925202,,
16602.000000,-0.925255,,
16603.000000,-0.925308,,
16604.000000,-0.925361,,
16605.000000,-0.925414,,
16606.000000,-0.925467,,
16607.000000,-0.925520,,
16608.000000,-0.925573,,
16609.000000,-0.925626,,
16610.000000,-0.925680,,
16611.000000,-0.925733,,
16612.000000,-0.925786,,
16613.000000,-0.925839,,
16614.000000,-0.925892,,
16615.000000,-0.925945,,
16616.000000,-0.925998,,
16617.000000,-0.926051,,
16618.000000,-0.926104,,
16619.000000,-0.926157,,
16620.000000,-0.926210,,
16621.000000,-0.926263,,
16622.000000,-0.926316,,
16623.000000,-0.926369,,
16624.000000,-0.926422,,
16625.000000,-0.926475,,
16626.000000,-0.926528,,
16627.000000,-0.926581,,
16628.000000,-0.926634,,
16629.000000,-0.926687,,
16630.000000,-0.926740,,
16631.000000,-0.926794,,
16632.000000,-0.926847,,
16633.000000,-0.926900,,
16634.000000,-0.926953,,
16635.000000,-0.927006,,
16636.000000,-0.927059,,
16637.000000,-0.927112,,
16638.000000,-0.927165,,
16639.000000,-0.927218,,
16640.000000,-0.927271,,
16641.000000,-0.927324,,
16642.000000,-0.927377,,
16643.000000,-0.927430,,
16644.000000,-0.927483,,
16645.000000,-0.927536,,
16646.000000,-0.927589,,
16647.000000,-0.927642,,
16648.000000,-0.927695,,
16649.000000,-0.927748,,
16650.000000,-0.927801,,
16651.000000,-0.927855,,
16652.000000,-0.927908,,
16653.000000,-0.927961,,
16654.000000,-0.928014,,
16655.000000,-0.928067,,
16656.000000,-0.928120,,
16657.000000,-0.928173,,
16658.000000,-0.928226,,
16659.000000,-0.928279,,
16660.000000,-0.928332,,
16661.000000,-0.928385,,
16662.000000,-0.928438,,
16663.000000,-0.928491,,
16664.000000,-0.928544,,
16665.000000,-0.928597,,
16666.000000,-0.928650,,
16667.000000,-0.928703,,
16668.000000,-0.928756,,
16669.000000,-0.928809,,
16670.000000,-0.928862,,
16671.000000,-0.928916,,
16672.000000,-0.928969,,
16673.000000,-0.929022,,
16674.000000,-0.929075,,
16675.000000,-0.929128,,
16676.000000,-0.929181,,
16677.000000,-0.929234,,
16678.000000,-0.929287,,
16679.000000,-0.929340,,
16680.000000,-0.929393,,
16681.000000,-0.929446,,
16682.000000,-0.929499,,
16683.000000,-0.929552,,
16684.000000,-0.929605,,
16685.000000,-0.929658,,
16686.000000,-0.929711,,
16687.000000,-0.929764,,
16688.000000,-0.929817,,
16689.000000,-0.929870,,
16690.000000,-0.929923,,
16691.000000,-0.929976,,
16692.000000,-0.930030,,
16693.000000,-0.930083,,
16694.000000,-0.930136,,
16695.000000,-0.930189,,
16696.000000,-0.930242,,
16697.000000,-0.930295,,
16698.000000,-0.930348,,
16699.000000,-0.930401,,
16700.000000,-0.930454,,
16701.000000,-0.930507,,
16702.000000,-0.930560,,
16703.000000,-0.930613,,
16704.000000,-0.930666,,
16705.000000,-0.930719,,
16706.000000,-0.930772,,
16707.000000,-0.930825,,
16708.000000,-0.930878,,
16709.000000,-0.930931,,
16710.000000,-0.930984,,
16711.000000,-0.931037,,
16712.000000,-0.931091,,
16713.000000,-0.931144,,
16714.000000,-0.931197,,
16715.000000,-0.931250,,
16716.000000,-0.931303,,
16717.000000,-0.931356,,
16718.000000,-0.931409,,
16719.000000,-0.931462,,
16720.000000,-0.931515,,
16721.000000,-0.931568,,
16722.000000,-0.931621,,
16723.000000,-0.931674,,
16724.000000,-0.931727,,
16725.000000,-0.931780,,
16726.000000,-0.931833,,
16727.000000,-0.931886,,
16728.000000,-0.931939,,
16729.000000,-0.931992,,
16730.000000,-0.932045,,
16731.000000,-0.932098,,
16732.000000,-0.932152,,
16733.000000,-0.932205,,
16734.000000,-0.932258,,
16735.000000,-0.932311,,
16736.000000,-0.932364,,
16737.000000,-0.932417,,
16738.000000,-0.932470,,
16739.000000,-0.932523,,
16740.000000,-0.932576,,
16741.000000,-0.932629,,
16742.000000,-0.932682,,
16743.000000,-0.932735,,
16744.000000,-0.932788,,
16745.000000,-0.932841,,
16746.000000,-0.932894,,
16747.000000,-0.932947,,
16748.000000,-0.933000,,
16749.000000,-0.933053,,
16750.000000,-0.933106,,
16751.000000,-0.933159,,
16752.000000,-0.933213,,
16753.000000,-0.933266,,
16754.000000,-0.933319,,
16755.000000,-0.933372,,
16756.000000,-0.933425,,
16757.000000,-0.933478,,
16758.000000,-0.933531,,
16759.000000,-0.933584,,
16760.000000,-0.933637,,
16761.000000,-0.933690,,
16762.000000,-0.933743,,
16763.000000,-0.933796,,
16764.000000,-0.933849,,
16765.000000,-0.933902,,
16766.000000,-0.933955,,
16767.000000,-0.934008,,
16768.000000,-0.934061,,
16769.000000,-0.934114,,
16770.000000,-0.934167,,
16771.000000,-0.934220,,
16772.000000,-0.934273,,
16773.000000,-0.934327,,
16774.000000,-0.934380,,
16775.000000,-0.934433,,
16776.000000,-0.934486,,
16777.000000,-0.934539,,
16778.000000,-0.934592,,
16779.000000,-0.934645,,
16780.000000,-0.934698,,
16781.000000,-0.934751,,
16782.000000,-0.934804,,
16783.000000,-0.934857,,
16784.000000,-0.934910,,
16785.000000,-0.934963,,
16786.000000,-0.935016,,
16787.000000,-0.935069,,
16788.000000,-0.935122,,
16789.000000,-0.935175,,
16790.000000,-0.935228,,
16791.000000,-0.935281,,
16792.000000,-0.935334,,
16793.000000,-0.935388,,
16794.000000,-0.935441,,
16795.000000,-0.935494,,
16796.000000,-0.935547,,
16797.000000,-0.935600,,
16798.000000,-0.935653,,
16799.000000,-0.935706,,
16800.000000,-0.935759,,
16801.000000,-0.935812,,
16802.000000,-0.935865,,
16803.000000,-0.935918,,
16804.000000,-0.935971,,
16805.000000,-0.936024,,
16806.000000,-0.936077,,
16807.000000,-0.936130,,
16808.000000,-0.936183,,
16809.000000,-0.936236,,
16810.000000,-0.936289,,
16811.000000,-0.936342,,
16812.000000,-0.936395,,
16813.000000,-0.936449,,
16814.000000,-0.936502,,
16815.000000,-0.936555,,
16816.000000,-0.936608,,
16817.000000,-0.936661,,
16818.000000,-0.936714,,
16819.000000,-0.936767,,
16820.000000,-0.936820,,
16821.000000,-0.936873,,
16822.000000,-0.936926,,
16823.000000,-0.936979,,
16824.000000,-0.937032,,
16825.000000,-0.937085,,
16826.000000,-0.937138,,
16827.000000,-0.937191,,
16828.000000,-0.937244,,
16829.000000,-0.937297,,
16830.000000,-0.937350,,
16831.000000,-0.937403,,
16832.000000,-0.937456,,
16833.000000,-0.937509,,
16834.000000,-0.937563,,
16835.000000,-0.937616,,
16836.000000,-0.937669,,
16837.000000,-0.937722,,
16838.000000,-0.937775,,
16839.000000,-0.937828,,
16840.000000,-0.937881,,
16841.000000,-0.937934,,
16842.000000,-0.937987,,
16843.000000,-0.938040,,
16844.000000,-0.938093,,
16845.000000,-0.938146,,
16846.000000,-0.938199,,
16847.000000,-0.938252,,
16848.000000,-0.938305,,
16849.000000,-0.938358,,
16850.000000,-0.938411,,
16851.000000,-0.938464,,
16852.000000,-0.938517,,
16853.000000,-0.938570,,
16854.000000,-0.938624,,
16855.000000,-0.938677,,
16856.000000,-0.938730,,
16857.000000,-0.938783,,
16858.000000,-0.938836,,
16859.000000,-0.938889,,
16860.000000,-0.938942,,
16861.000000,-0.938995,,
16862.000000,-0.939048,,
16863.000000,-0.939101,,
16864.000000,-0.939154,,
16865.000000,-0.939207,,
16866.000000,-0.939260,,
16867.000000,-0.939313,,
16868.000000,-0.939366,,
16869.000000,-0.939419,,
16870.000000,-0.939472,,
16871.000000,-0.939525,,
16872.000000,-0.939578,,
16873.000000,-0.939631,,
16874.000000,-0.939685,,
16875.000000,-0.939738,,
16876.000000,-0.939791,,
16877.000000,-0.939844,,
16878.000000,-0.939897,,
16879.000000,-0.939950,,
16880.000000,-0.940003,,
16881.000000,-0.940056,,
16882.000000,-0.940109,,
16883.000000,-0.940162,,
16884.000000,-0.940215,,
16885.000000,-0.940268,,
16886.000000,-0.940321,,
16887.000000,-0.940374,,
16888.000000,-0.940427,,
16889.000000,-0.940480,,
16890.000000,-0.940533,,
16891.000000,-0.940586,,
16892.000000,-0.940639,,
16893.000000,-0.940692,,
16894.000000,-0.940746,,
16895.000000,-0.940799,,
16896.000000,-0.940852,,
16897.000000,-0.940905,,
16898.000000,-0.940958,,
16899.000000,-0.941011,,
16900.000000,-0.941064,,
16901.000000,-0.941117,,
16902.000000,-0.941170,,
16903.000000,-0.941223,,
16904.000000,-0.941276,,
16905.000000,-0.941329,,
16906.000000,-0.941382,,
16907.000000,-0.941435,,
16908.000000,-0.941488,,
16909.000000,-0.941541,,
16910.000000,-0.941594,,
16911.000000,-0.941647,,
16912.000000,-0.941700,,
16913.000000,-0.941753,,
16914.000000,-0.941806,,
16915.000000,-0.941860,,
16916.000000,-0.941913,,
16917.000000,-0.941966,,
16918.000000,-0.942019,,
16919.000000,-0.942072,,
16920.000000,-0.942125,,
16921.000000,-0.942178,,
16922.000000,-0.942231,,
16923.000000,-0.942284,,
16924.000000,-0.942337,,
16925.000000,-0.942390,,
16926.000000,-0.942443,,
16927.000000,-0.942496,,
16928.000000,-0.942549,,
16929.000000,-0.942602,,
16930.000000,-0.942655,,
16931.000000,-0.942708,,
16932.000000,-0.942761,,
16933.000000,-0.942814,,
16934.000000,-0.942867,,
16935.000000,-0.942921,,
16936.000000,-0.942974,,
16937.000000,-0.943027,,
16938.000000,-0.943080,,
16939.000000,-0.943133,,
16940.000000,-0.943186,,
16941.000000,-0.943239,,
16942.000000,-0.943292,,
16943.000000,-0.943345,,
16944.000000,-0.943398,,
16945.000000,-0.943451,,
16946.000000,-0.943504,,
16947.000000,-0.943557,,
16948.000000,-0.943610,,
16949.000000,-0.943663,,
16950.000000,-0.943716,,
16951.000000,-0.943769,,
16952.000000,-0.943822,,
16953.000000,-0.943875,,
16954.000000,-0.943928,,
16955.000000,-0.943982,,
16956.000000,-0.944035,,
16957.000000,-0.944088,,
16958.000000,-0.944141,,
16959.000000,-0.944194,,
16960.000000,-0.944247,,
16961.000000,-0.944300,,
16962.000000,-0.944353,,
16963.000000,-0.944406,,
16964.000000,-0.944459,,
16965.000000,-0.944512,,
16966.000000,-0.944565,,
16967.000000,-0.944618,,
16968.000000,-0.944671,,
16969.000000,-0.944724,,
16970.000000,-0.944777,,
16971.000000,-0.944830,,
16972.000000,-0.944883,,
16973.000000,-0.944936,,
16974.000000,-0.944989,,
16975.000000,-0.945042,,
16976.000000,-0.945096,,
16977.000000,-0.945149,,
16978.000000,-0.945202,,
16979.000000,-0.945255,,
16980.000000,-0.945308,,
16981.000000,-0.945361,,
16982.000000,-0.945414,,
16983.000000,-0.945467,,
16984.000000,-0.945520,,
16985.000000,-0.945573,,
16986.000000,-0.945626,,
16987.000000,-0.945679,,
16988.000000,-0.945732,,
16989.000000,-0.945785,,
16990.000000,-0.945838,,
16991.000000,-0.945891,,
16992.000000,-0.945944,,
16993.000000,-0.945997,,
16994.000000,-0.946050,,
16995.000000,-0.946103,,
16996.000000,-0.946157,,
16997.000000,-0.946210,,
16998.000000,-0.946263,,
16999.000000,-0.946316,,
17000.000000,-0.946369,,
17001.000000,-0.946422,,
17002.000000,-0.946475,,
17003.000000,-0.946528,,
17004.000000,-0.946581,,
17005.000000,-0.946634,,
17006.000000,-0.946687,,
17007.000000,-0.946740,,
17008.000000,-0.946793,,
17009.000000,-0.946846,,
17010.000000,-0.946899,,
17011.000000,-0.946952,,
17012.000000,-0.947005,,
17013.000000,-0.947058,,
17014.000000,-0.947111,,
17015.000000,-0.947164,,
17016.000000,-0.947218,,
17017.000000,-0.947271,,
17018.000000,-0.947324,,
17019.000000,-0.947377,,
17020.000000,-0.947430,,
17021.000000,-0.947483,,
17022.000000,-0.947536,,
17023.000000,-0.947589,,
17024.000000,-0.947642,,
17025.000000,-0.947695,,
17026.000000,-0.947748,,
17027.000000,-0.947801,,
17028.000000,-0.947854,,
17029.000000,-0.947907,,
17030.000000,-0.947960,,
17031.000000,-0.948013,,
17032.000000,-0.948066,,
17033.000000,-0.948119,,
17034.000000,-0.948172,,
17035.000000,-0.948225,,
17036.000000,-0.948279,,
17037.000000,-0.948332,,
17038.000000,-0.948385,,
17039.000000,-0.948438,,
17040.000000,-0.948491,,
17041.000000,-0.948544,,
17042.000000,-0.948597,,
17043.000000,-0.948650,,
17044.000000,-0.948703,,
17045.000000,-0.948756,,
17046.000000,-0.948809,,
17047.000000,-0.948862,,
17048.000000,-0.948915,,
17049.000000,-0.948968,,
17050.000000,-0.949021,,
17051.000000,-0.949074,,
17052.000000,-0.949127,,
17053.000000,-0.949180,,
17054.000000,-0.949233,,
17055.000000,-0.949286,,
17056.000000,-0.949339,,
17057.000000,-0.949393,,
17058.000000,-0.949446,,
17059.000000,-0.949499,,
17060.000000,-0.949552,,
17061.000000,-0.949605,,
17062.000000,-0.949658,,
17063.000000,-0.949711,,
17064.000000,-0.949764,,
